driver,driver_number,team,lap,position,lap_time,lap_time_sec,race_time_sec,gap_to_leader_sec,interval_sec,compound,tyre_life,stint,fresh_tyre,pit_in_time,pit_out_time,is_pit_lap,track_status,deleted
RUS,63,Mercedes,1,1.0,0 days 00:01:35.211000,95.211,3590.955,0.0,0.0,MEDIUM,1.0,1.0,True,,,False,1,False
HAM,44,Mercedes,1,2.0,0 days 00:01:36.034000,96.034,3591.778,0.8229999999998654,0.8229999999998654,MEDIUM,1.0,1.0,True,,,False,1,False
VER,1,Red Bull Racing,1,3.0,0 days 00:01:36.711000,96.711,3592.455,1.5,0.6770000000001346,MEDIUM,1.0,1.0,True,,,False,1,False
NOR,4,McLaren,1,4.0,0 days 00:01:37.347000,97.347,3593.091,2.1359999999999673,0.6359999999999673,MEDIUM,1.0,1.0,True,,,False,1,False
PIA,81,McLaren,1,5.0,0 days 00:01:38.008000,98.008,3593.752,2.7970000000000255,0.6610000000000582,MEDIUM,1.0,1.0,True,,,False,1,False
SAI,55,Ferrari,1,6.0,0 days 00:01:38.699000,98.699,3594.443,3.4880000000002838,0.6910000000002583,MEDIUM,1.0,1.0,True,,,False,1,False
STR,18,Aston Martin,1,7.0,0 days 00:01:39.108000,99.108,3594.852,3.8969999999999345,0.40899999999965075,MEDIUM,1.0,1.0,True,,,False,1,False
LEC,16,Ferrari,1,8.0,0 days 00:01:39.663000,99.663,3595.407,4.4520000000002256,0.555000000000291,MEDIUM,1.0,1.0,True,,,False,1,False
HUL,27,Haas F1 Team,1,9.0,0 days 00:01:40.166000,100.166,3595.91,4.954999999999927,0.5029999999997017,MEDIUM,1.0,1.0,True,,,False,1,False
ALO,14,Aston Martin,1,10.0,0 days 00:01:40.474000,100.474,3596.218,5.26299999999992,0.3079999999999927,MEDIUM,1.0,1.0,True,,,False,1,False
TSU,22,RB,1,11.0,0 days 00:01:41.109000,101.109,3596.853,5.898000000000138,0.6350000000002183,MEDIUM,1.0,1.0,True,,,False,1,False
ALB,23,Williams,1,12.0,0 days 00:01:41.588000,101.588,3597.332,6.376999999999953,0.47899999999981446,MEDIUM,1.0,1.0,True,,,False,1,False
SAR,2,Williams,1,13.0,0 days 00:01:41.772000,101.772,3597.516,6.561000000000149,0.18400000000019645,MEDIUM,1.0,1.0,True,,,False,1,False
ZHO,24,Kick Sauber,1,14.0,0 days 00:01:42.231000,102.231,3597.975,7.019999999999982,0.45899999999983265,SOFT,1.0,1.0,True,,,False,1,False
RIC,3,RB,1,15.0,0 days 00:01:42.715000,102.715,3598.459,7.503999999999905,0.4839999999999236,MEDIUM,1.0,1.0,True,,,False,1,False
OCO,31,Alpine,1,16.0,0 days 00:01:43.052000,103.052,3598.796,7.8409999999998945,0.3369999999999891,SOFT,1.0,1.0,True,,,False,1,False
MAG,20,Haas F1 Team,1,17.0,0 days 00:01:43.681000,103.681,3599.425,8.470000000000255,0.6290000000003602,MEDIUM,1.0,1.0,True,,,False,1,False
BOT,77,Kick Sauber,1,18.0,0 days 00:01:44.290000,104.29,3600.034,9.079000000000178,0.6089999999999236,MEDIUM,1.0,1.0,True,,,False,1,False
PER,11,Red Bull Racing,1,19.0,0 days 00:01:49.458000,109.458,3605.202,14.247000000000298,5.16800000000012,HARD,1.0,1.0,True,,0 days 00:58:28.260000,True,1,False
RUS,63,Mercedes,2,1.0,0 days 00:01:31.418000,91.418,3682.373,0.0,0.0,MEDIUM,2.0,1.0,True,,,False,1,False
HAM,44,Mercedes,2,2.0,0 days 00:01:31.420000,91.42,3683.198,0.8249999999998181,0.8249999999998181,MEDIUM,2.0,1.0,True,,,False,1,False
VER,1,Red Bull Racing,2,3.0,0 days 00:01:31.773000,91.773,3684.228,1.8550000000000182,1.0300000000002,MEDIUM,2.0,1.0,True,,,False,1,False
NOR,4,McLaren,2,4.0,0 days 00:01:32.188000,92.188,3685.279,2.905999999999949,1.0509999999999309,MEDIUM,2.0,1.0,True,,,False,1,False
PIA,81,McLaren,2,5.0,0 days 00:01:32.361000,92.361,3686.113,3.7399999999997817,0.8339999999998327,MEDIUM,2.0,1.0,True,,,False,1,False
SAI,55,Ferrari,2,6.0,0 days 00:01:32.359000,92.359,3686.802,4.429000000000087,0.6890000000003056,MEDIUM,2.0,1.0,True,,,False,1,False
STR,18,Aston Martin,2,7.0,0 days 00:01:32.683000,92.683,3687.535,5.161999999999807,0.7329999999997199,MEDIUM,2.0,1.0,True,,,False,1,False
LEC,16,Ferrari,2,8.0,0 days 00:01:32.858000,92.858,3688.265,5.891999999999825,0.7300000000000182,MEDIUM,2.0,1.0,True,,,False,1,False
HUL,27,Haas F1 Team,2,9.0,0 days 00:01:32.844000,92.844,3688.754,6.380999999999858,0.48900000000003274,MEDIUM,2.0,1.0,True,,,False,1,False
ALO,14,Aston Martin,2,10.0,0 days 00:01:33.202000,93.202,3689.42,7.0470000000000255,0.6660000000001673,MEDIUM,2.0,1.0,True,,,False,1,False
TSU,22,RB,2,11.0,0 days 00:01:33.214000,93.214,3690.067,7.69399999999996,0.6469999999999345,MEDIUM,2.0,1.0,True,,,False,1,False
ALB,23,Williams,2,12.0,0 days 00:01:33.158000,93.158,3690.49,8.116999999999734,0.42299999999977445,MEDIUM,2.0,1.0,True,,,False,1,False
SAR,2,Williams,2,13.0,0 days 00:01:33.435000,93.435,3690.951,8.577999999999975,0.4610000000002401,MEDIUM,2.0,1.0,True,,,False,1,False
ZHO,24,Kick Sauber,2,14.0,0 days 00:01:33.563000,93.563,3691.538,9.164999999999964,0.5869999999999891,SOFT,2.0,1.0,True,,,False,1,False
RIC,3,RB,2,15.0,0 days 00:01:33.709000,93.709,3692.168,9.795000000000073,0.6300000000001091,MEDIUM,2.0,1.0,True,,,False,1,False
OCO,31,Alpine,2,16.0,0 days 00:01:33.846000,93.846,3692.642,10.268999999999778,0.4739999999997053,SOFT,2.0,1.0,True,,,False,1,False
MAG,20,Haas F1 Team,2,17.0,0 days 00:01:34.216000,94.216,3693.641,11.268000000000029,0.999000000000251,MEDIUM,2.0,1.0,True,,,False,1,False
BOT,77,Kick Sauber,2,18.0,0 days 00:01:35.368000,95.368,3695.402,13.028999999999996,1.7609999999999673,MEDIUM,2.0,1.0,True,,,False,1,False
PER,11,Red Bull Racing,2,19.0,0 days 00:01:32.942000,92.942,3698.144,15.77099999999973,2.7419999999997344,HARD,2.0,1.0,True,,,False,1,False
RUS,63,Mercedes,3,1.0,0 days 00:01:31.298000,91.298,3773.671,0.0,0.0,MEDIUM,3.0,1.0,True,,,False,1,False
HAM,44,Mercedes,3,2.0,0 days 00:01:31.716000,91.716,3774.914,1.243000000000393,1.243000000000393,MEDIUM,3.0,1.0,True,,,False,1,False
VER,1,Red Bull Racing,3,3.0,0 days 00:01:32.200000,92.2,3776.428,2.757000000000062,1.513999999999669,MEDIUM,3.0,1.0,True,,,False,1,False
NOR,4,McLaren,3,4.0,0 days 00:01:31.991000,91.991,3777.27,3.59900000000016,0.8420000000000982,MEDIUM,3.0,1.0,True,,,False,1,False
PIA,81,McLaren,3,5.0,0 days 00:01:31.927000,91.927,3778.04,4.369000000000142,0.7699999999999818,MEDIUM,3.0,1.0,True,,,False,1,False
SAI,55,Ferrari,3,6.0,0 days 00:01:32.102000,92.102,3778.904,5.233000000000175,0.8640000000000327,MEDIUM,3.0,1.0,True,,,False,1,False
STR,18,Aston Martin,3,7.0,0 days 00:01:32.307000,92.307,3779.842,6.1710000000002765,0.9380000000001019,MEDIUM,3.0,1.0,True,,,False,1,False
LEC,16,Ferrari,3,8.0,0 days 00:01:32.369000,92.369,3780.634,6.963000000000193,0.7919999999999163,MEDIUM,3.0,1.0,True,,,False,1,False
HUL,27,Haas F1 Team,3,9.0,0 days 00:01:32.605000,92.605,3781.359,7.688000000000102,0.724999999999909,MEDIUM,3.0,1.0,True,,,False,1,False
ALO,14,Aston Martin,3,10.0,0 days 00:01:32.951000,92.951,3782.371,8.700000000000273,1.012000000000171,MEDIUM,3.0,1.0,True,,,False,1,False
TSU,22,RB,3,11.0,0 days 00:01:33.062000,93.062,3783.129,9.458000000000084,0.7579999999998108,MEDIUM,3.0,1.0,True,,,False,1,False
ALB,23,Williams,3,12.0,0 days 00:01:33.373000,93.373,3783.863,10.192000000000007,0.7339999999999236,MEDIUM,3.0,1.0,True,,,False,1,False
SAR,2,Williams,3,13.0,0 days 00:01:33.319000,93.319,3784.27,10.59900000000016,0.4070000000001528,MEDIUM,3.0,1.0,True,,,False,1,False
ZHO,24,Kick Sauber,3,14.0,0 days 00:01:33.487000,93.487,3785.025,11.35400000000027,0.7550000000001091,SOFT,3.0,1.0,True,,,False,1,False
RIC,3,RB,3,15.0,0 days 00:01:33.429000,93.429,3785.597,11.926000000000386,0.5720000000001164,MEDIUM,3.0,1.0,True,,,False,1,False
OCO,31,Alpine,3,16.0,0 days 00:01:33.479000,93.479,3786.121,12.450000000000273,0.5239999999998872,SOFT,3.0,1.0,True,,,False,1,False
MAG,20,Haas F1 Team,3,17.0,0 days 00:01:33.259000,93.259,3786.9,13.22900000000027,0.7789999999999964,MEDIUM,3.0,1.0,True,,,False,1,False
BOT,77,Kick Sauber,3,18.0,0 days 00:01:34.447000,94.447,3789.849,16.17800000000034,2.949000000000069,MEDIUM,3.0,1.0,True,,,False,1,False
PER,11,Red Bull Racing,3,19.0,0 days 00:01:32.340000,92.34,3790.484,16.813000000000102,0.6349999999997635,HARD,3.0,1.0,True,,,False,1,False
RUS,63,Mercedes,4,1.0,0 days 00:01:31.799000,91.799,3865.47,0.0,0.0,MEDIUM,4.0,1.0,True,,,False,1,False
HAM,44,Mercedes,4,2.0,0 days 00:01:31.988000,91.988,3866.902,1.4320000000002437,1.4320000000002437,MEDIUM,4.0,1.0,True,,,False,1,False
VER,1,Red Bull Racing,4,3.0,0 days 00:01:31.933000,91.933,3868.361,2.8910000000000764,1.4589999999998327,MEDIUM,4.0,1.0,True,,,False,1,False
NOR,4,McLaren,4,4.0,0 days 00:01:31.976000,91.976,3869.246,3.7760000000002947,0.8850000000002183,MEDIUM,4.0,1.0,True,,,False,1,False
PIA,81,McLaren,4,5.0,0 days 00:01:31.919000,91.919,3869.959,4.489000000000033,0.7129999999997381,MEDIUM,4.0,1.0,True,,,False,1,False
SAI,55,Ferrari,4,6.0,0 days 00:01:32.045000,92.045,3870.949,5.479000000000269,0.9900000000002365,MEDIUM,4.0,1.0,True,,,False,1,False
STR,18,Aston Martin,4,7.0,0 days 00:01:32.968000,92.968,3872.81,7.3400000000001455,1.8609999999998763,MEDIUM,4.0,1.0,True,,,False,1,False
LEC,16,Ferrari,4,8.0,0 days 00:01:32.705000,92.705,3873.339,7.869000000000142,0.5289999999999964,MEDIUM,4.0,1.0,True,,,False,1,False
HUL,27,Haas F1 Team,4,9.0,0 days 00:01:32.563000,92.563,3873.922,8.452000000000226,0.5830000000000837,MEDIUM,4.0,1.0,True,,,False,1,False
ALO,14,Aston Martin,4,10.0,0 days 00:01:33.192000,93.192,3875.563,10.093000000000302,1.6410000000000764,MEDIUM,4.0,1.0,True,,,False,1,False
TSU,22,RB,4,11.0,0 days 00:01:33.164000,93.164,3876.293,10.82300000000032,0.7300000000000182,MEDIUM,4.0,1.0,True,,,False,1,False
ALB,23,Williams,4,12.0,0 days 00:01:33.059000,93.059,3876.922,11.452000000000226,0.6289999999999054,MEDIUM,4.0,1.0,True,,,False,1,False
SAR,2,Williams,4,13.0,0 days 00:01:33.110000,93.11,3877.38,11.91000000000031,0.4580000000000837,MEDIUM,4.0,1.0,True,,,False,1,False
ZHO,24,Kick Sauber,4,14.0,0 days 00:01:33.221000,93.221,3878.246,12.776000000000295,0.8659999999999854,SOFT,4.0,1.0,True,,,False,1,False
RIC,3,RB,4,15.0,0 days 00:01:33.253000,93.253,3878.85,13.38000000000011,0.6039999999998145,MEDIUM,4.0,1.0,True,,,False,1,False
OCO,31,Alpine,4,16.0,0 days 00:01:33.316000,93.316,3879.437,13.967000000000098,0.5869999999999891,SOFT,4.0,1.0,True,,,False,1,False
MAG,20,Haas F1 Team,4,17.0,0 days 00:01:33.110000,93.11,3880.01,14.540000000000418,0.5730000000003201,MEDIUM,4.0,1.0,True,,,False,1,False
PER,11,Red Bull Racing,4,18.0,0 days 00:01:32.570000,92.57,3883.054,17.584000000000287,3.043999999999869,HARD,4.0,1.0,True,,,False,1,False
BOT,77,Kick Sauber,4,19.0,0 days 00:01:34.322000,94.322,3884.171,18.701000000000022,1.1169999999997344,MEDIUM,4.0,1.0,True,,,False,1,False
RUS,63,Mercedes,5,1.0,0 days 00:01:31.628000,91.628,3957.098,0.0,0.0,MEDIUM,5.0,1.0,True,,,False,1,False
HAM,44,Mercedes,5,2.0,0 days 00:01:31.677000,91.677,3958.579,1.481000000000222,1.481000000000222,MEDIUM,5.0,1.0,True,,,False,1,False
VER,1,Red Bull Racing,5,3.0,0 days 00:01:31.778000,91.778,3960.139,3.0410000000001673,1.5599999999999454,MEDIUM,5.0,1.0,True,,,False,1,False
NOR,4,McLaren,5,4.0,0 days 00:01:31.716000,91.716,3960.962,3.8640000000000327,0.8229999999998654,MEDIUM,5.0,1.0,True,,,False,1,False
PIA,81,McLaren,5,5.0,0 days 00:01:31.832000,91.832,3961.791,4.693000000000211,0.8290000000001783,MEDIUM,5.0,1.0,True,,,False,1,False
SAI,55,Ferrari,5,6.0,0 days 00:01:31.939000,91.939,3962.888,5.789999999999964,1.0969999999997526,MEDIUM,5.0,1.0,True,,,False,1,False
STR,18,Aston Martin,5,7.0,0 days 00:01:32.706000,92.706,3965.516,8.41800000000012,2.6280000000001564,MEDIUM,5.0,1.0,True,,,False,1,False
LEC,16,Ferrari,5,8.0,0 days 00:01:32.697000,92.697,3966.036,8.938000000000102,0.5199999999999818,MEDIUM,5.0,1.0,True,,,False,1,False
HUL,27,Haas F1 Team,5,9.0,0 days 00:01:32.768000,92.768,3966.69,9.592000000000098,0.6539999999999964,MEDIUM,5.0,1.0,True,,,False,1,False
ALO,14,Aston Martin,5,10.0,0 days 00:01:32.617000,92.617,3968.18,11.08199999999988,1.4899999999997817,MEDIUM,5.0,1.0,True,,,False,1,False
TSU,22,RB,5,11.0,0 days 00:01:32.607000,92.607,3968.9,11.802000000000135,0.7200000000002547,MEDIUM,5.0,1.0,True,,,False,1,False
ALB,23,Williams,5,12.0,0 days 00:01:32.846000,92.846,3969.768,12.670000000000073,0.8679999999999382,MEDIUM,5.0,1.0,True,,,False,1,False
SAR,2,Williams,5,13.0,0 days 00:01:33.139000,93.139,3970.519,13.420999999999822,0.750999999999749,MEDIUM,5.0,1.0,True,,,False,1,False
ZHO,24,Kick Sauber,5,14.0,0 days 00:01:33.271000,93.271,3971.517,14.418999999999869,0.9980000000000473,SOFT,5.0,1.0,True,,,False,1,False
RIC,3,RB,5,15.0,0 days 00:01:33.263000,93.263,3972.113,15.014999999999873,0.5960000000000036,MEDIUM,5.0,1.0,True,,,False,1,False
OCO,31,Alpine,5,16.0,0 days 00:01:33.210000,93.21,3972.647,15.548999999999978,0.5340000000001055,SOFT,5.0,1.0,True,,,False,1,False
MAG,20,Haas F1 Team,5,17.0,0 days 00:01:32.999000,92.999,3973.009,15.911000000000058,0.36200000000008004,MEDIUM,5.0,1.0,True,,,False,1,False
PER,11,Red Bull Racing,5,18.0,0 days 00:01:32.111000,92.111,3975.165,18.067000000000007,2.155999999999949,HARD,5.0,1.0,True,,,False,1,False
BOT,77,Kick Sauber,5,19.0,0 days 00:01:33.768000,93.768,3977.939,20.840999999999894,2.7739999999998872,MEDIUM,5.0,1.0,True,,,False,1,False
RUS,63,Mercedes,6,1.0,0 days 00:01:31.625000,91.625,4048.723,0.0,0.0,MEDIUM,6.0,1.0,True,,,False,1,False
HAM,44,Mercedes,6,2.0,0 days 00:01:31.746000,91.746,4050.325,1.6019999999998618,1.6019999999998618,MEDIUM,6.0,1.0,True,,,False,1,False
VER,1,Red Bull Racing,6,3.0,0 days 00:01:31.711000,91.711,4051.85,3.1269999999999527,1.525000000000091,MEDIUM,6.0,1.0,True,,,False,1,False
NOR,4,McLaren,6,4.0,0 days 00:01:31.896000,91.896,4052.858,4.135000000000218,1.0080000000002656,MEDIUM,6.0,1.0,True,,,False,1,False
PIA,81,McLaren,6,5.0,0 days 00:01:32.062000,92.062,4053.853,5.130000000000109,0.9949999999998909,MEDIUM,6.0,1.0,True,,,False,1,False
SAI,55,Ferrari,6,6.0,0 days 00:01:31.900000,91.9,4054.788,6.065000000000055,0.9349999999999454,MEDIUM,6.0,1.0,True,,,False,1,False
STR,18,Aston Martin,6,7.0,0 days 00:01:32.788000,92.788,4058.304,9.581000000000131,3.5160000000000764,MEDIUM,6.0,1.0,True,,,False,1,False
LEC,16,Ferrari,6,8.0,0 days 00:01:32.758000,92.758,4058.794,10.070999999999913,0.4899999999997817,MEDIUM,6.0,1.0,True,,,False,1,False
HUL,27,Haas F1 Team,6,9.0,0 days 00:01:32.697000,92.697,4059.387,10.664000000000215,0.593000000000302,MEDIUM,6.0,1.0,True,,,False,1,False
ALO,14,Aston Martin,6,10.0,0 days 00:01:32.673000,92.673,4060.853,12.13000000000011,1.4659999999998945,MEDIUM,6.0,1.0,True,,,False,1,False
TSU,22,RB,6,11.0,0 days 00:01:32.614000,92.614,4061.514,12.791000000000167,0.6610000000000582,MEDIUM,6.0,1.0,True,,,False,1,False
ALB,23,Williams,6,12.0,0 days 00:01:33.014000,93.014,4062.782,14.059000000000196,1.268000000000029,MEDIUM,6.0,1.0,True,,,False,1,False
SAR,2,Williams,6,13.0,0 days 00:01:32.904000,92.904,4063.423,14.699999999999818,0.6409999999996217,MEDIUM,6.0,1.0,True,,,False,1,False
ZHO,24,Kick Sauber,6,14.0,0 days 00:01:33.788000,93.788,4065.305,16.58199999999988,1.8820000000000618,SOFT,6.0,1.0,True,,,False,1,False
RIC,3,RB,6,15.0,0 days 00:01:33.666000,93.666,4065.779,17.05600000000004,0.47400000000016007,MEDIUM,6.0,1.0,True,,,False,1,False
OCO,31,Alpine,6,16.0,0 days 00:01:33.616000,93.616,4066.263,17.539999999999964,0.4839999999999236,SOFT,6.0,1.0,True,,,False,1,False
MAG,20,Haas F1 Team,6,17.0,0 days 00:01:33.544000,93.544,4066.553,17.829999999999927,0.2899999999999636,MEDIUM,6.0,1.0,True,,,False,1,False
PER,11,Red Bull Racing,6,18.0,0 days 00:01:32.250000,92.25,4067.415,18.692000000000007,0.86200000000008,HARD,6.0,1.0,True,,,False,1,False
BOT,77,Kick Sauber,6,19.0,0 days 00:01:33.460000,93.46,4071.399,22.67599999999993,3.9839999999999236,MEDIUM,6.0,1.0,True,,,False,1,False
RUS,63,Mercedes,7,1.0,0 days 00:01:31.663000,91.663,4140.386,0.0,0.0,MEDIUM,7.0,1.0,True,,,False,1,False
HAM,44,Mercedes,7,2.0,0 days 00:01:31.675000,91.675,4142.0,1.613999999999578,1.613999999999578,MEDIUM,7.0,1.0,True,,,False,1,False
VER,1,Red Bull Racing,7,3.0,0 days 00:01:31.935000,91.935,4143.785,3.3989999999994325,1.7849999999998545,MEDIUM,7.0,1.0,True,,,False,1,False
NOR,4,McLaren,7,4.0,0 days 00:01:32.071000,92.071,4144.929,4.542999999999665,1.1440000000002328,MEDIUM,7.0,1.0,True,,,False,1,False
PIA,81,McLaren,7,5.0,0 days 00:01:31.925000,91.925,4145.778,5.391999999999825,0.8490000000001601,MEDIUM,7.0,1.0,True,,,False,1,False
SAI,55,Ferrari,7,6.0,0 days 00:01:32.702000,92.702,4147.49,7.10399999999936,1.7119999999995343,MEDIUM,7.0,1.0,True,,,False,1,False
STR,18,Aston Martin,7,7.0,0 days 00:01:32.716000,92.716,4151.02,10.634000000000015,3.530000000000655,MEDIUM,7.0,1.0,True,,,False,1,False
LEC,16,Ferrari,7,8.0,0 days 00:01:32.662000,92.662,4151.456,11.069999999999709,0.4359999999996944,MEDIUM,7.0,1.0,True,,,False,1,False
HUL,27,Haas F1 Team,7,9.0,0 days 00:01:32.733000,92.733,4152.12,11.733999999999469,0.6639999999997599,MEDIUM,7.0,1.0,True,,,False,1,False
ALO,14,Aston Martin,7,10.0,0 days 00:01:32.712000,92.712,4153.565,13.178999999999178,1.444999999999709,MEDIUM,7.0,1.0,True,,,False,1,False
TSU,22,RB,7,11.0,0 days 00:01:32.817000,92.817,4154.331,13.944999999999709,0.7660000000005311,MEDIUM,7.0,1.0,True,,,False,1,False
ALB,23,Williams,7,12.0,0 days 00:01:32.939000,92.939,4155.721,15.334999999999127,1.389999999999418,MEDIUM,7.0,1.0,True,,,False,1,False
SAR,2,Williams,7,13.0,0 days 00:01:33.002000,93.002,4156.425,16.03899999999976,0.704000000000633,MEDIUM,7.0,1.0,True,,,False,1,False
RIC,3,RB,7,14.0,0 days 00:01:32.952000,92.952,4158.731,18.344999999999345,2.3059999999995853,MEDIUM,7.0,1.0,True,,,False,1,False
ZHO,24,Kick Sauber,7,15.0,0 days 00:01:34.510000,94.51,4159.815,19.428999999999178,1.0839999999998327,SOFT,7.0,1.0,True,,,False,1,False
MAG,20,Haas F1 Team,7,16.0,0 days 00:01:33.734000,93.734,4160.287,19.90099999999984,0.4720000000006621,MEDIUM,7.0,1.0,True,,,False,1,False
PER,11,Red Bull Racing,7,17.0,0 days 00:01:33.313000,93.313,4160.728,20.341999999999643,0.44099999999980355,HARD,7.0,1.0,True,,,False,1,False
OCO,31,Alpine,7,18.0,0 days 00:01:35.183000,95.183,4161.446,21.05999999999949,0.7179999999998472,SOFT,7.0,1.0,True,,,False,1,False
BOT,77,Kick Sauber,7,19.0,0 days 00:01:33.648000,93.648,4165.047,24.66099999999915,3.600999999999658,MEDIUM,7.0,1.0,True,,,False,1,False
RUS,63,Mercedes,8,1.0,0 days 00:01:31.731000,91.731,4232.117,0.0,0.0,MEDIUM,8.0,1.0,True,,,False,1,False
HAM,44,Mercedes,8,2.0,0 days 00:01:31.760000,91.76,4233.76,1.643000000000029,1.643000000000029,MEDIUM,8.0,1.0,True,,,False,1,False
VER,1,Red Bull Racing,8,3.0,0 days 00:01:32.038000,92.038,4235.823,3.706000000000131,2.063000000000102,MEDIUM,8.0,1.0,True,,,False,1,False
NOR,4,McLaren,8,4.0,0 days 00:01:32.018000,92.018,4236.947,4.829999999999927,1.1239999999997963,MEDIUM,8.0,1.0,True,,,False,1,False
PIA,81,McLaren,8,5.0,0 days 00:01:31.994000,91.994,4237.772,5.654999999999745,0.8249999999998181,MEDIUM,8.0,1.0,True,,,False,1,False
SAI,55,Ferrari,8,6.0,0 days 00:01:32.372000,92.372,4239.862,7.744999999999891,2.0900000000001455,MEDIUM,8.0,1.0,True,,,False,1,False
STR,18,Aston Martin,8,7.0,0 days 00:01:32.648000,92.648,4243.668,11.550999999999476,3.8059999999995853,MEDIUM,8.0,1.0,True,,,False,1,False
LEC,16,Ferrari,8,8.0,0 days 00:01:32.860000,92.86,4244.316,12.198999999999614,0.6480000000001382,MEDIUM,8.0,1.0,True,,,False,1,False
HUL,27,Haas F1 Team,8,9.0,0 days 00:01:32.802000,92.802,4244.922,12.804999999999382,0.6059999999997672,MEDIUM,8.0,1.0,True,,,False,1,False
ALO,14,Aston Martin,8,10.0,0 days 00:01:32.496000,92.496,4246.061,13.943999999999505,1.1390000000001237,MEDIUM,8.0,1.0,True,,,False,1,False
TSU,22,RB,8,11.0,0 days 00:01:32.623000,92.623,4246.954,14.836999999999534,0.8930000000000291,MEDIUM,8.0,1.0,True,,,False,1,False
ALB,23,Williams,8,12.0,0 days 00:01:32.798000,92.798,4248.519,16.402000000000044,1.5650000000005093,MEDIUM,8.0,1.0,True,,,False,1,False
SAR,2,Williams,8,13.0,0 days 00:01:32.806000,92.806,4249.231,17.113999999999578,0.7119999999995343,MEDIUM,8.0,1.0,True,,,False,1,False
RIC,3,RB,8,14.0,0 days 00:01:33.095000,93.095,4251.826,19.708999999999833,2.5950000000002547,MEDIUM,8.0,1.0,True,,,False,1,False
MAG,20,Haas F1 Team,8,15.0,0 days 00:01:33.204000,93.204,4253.491,21.373999999999796,1.6649999999999636,MEDIUM,8.0,1.0,True,,,False,1,False
PER,11,Red Bull Racing,8,16.0,0 days 00:01:33.407000,93.407,4254.135,22.01800000000003,0.6440000000002328,HARD,8.0,1.0,True,,,False,1,False
OCO,31,Alpine,8,17.0,0 days 00:01:33.790000,93.79,4255.236,23.118999999999687,1.100999999999658,SOFT,8.0,1.0,True,,,False,1,False
ZHO,24,Kick Sauber,8,18.0,0 days 00:01:36.323000,96.323,4256.138,24.02099999999973,0.9020000000000437,SOFT,8.0,1.0,True,,,False,1,False
BOT,77,Kick Sauber,8,19.0,0 days 00:01:33.561000,93.561,4258.608,26.490999999999985,2.4700000000002547,MEDIUM,8.0,1.0,True,,,False,1,False
RUS,63,Mercedes,9,1.0,0 days 00:01:31.621000,91.621,4323.738,0.0,0.0,MEDIUM,9.0,1.0,True,,,False,1,False
HAM,44,Mercedes,9,2.0,0 days 00:01:31.564000,91.564,4325.324,1.5859999999993306,1.5859999999993306,MEDIUM,9.0,1.0,True,,,False,1,False
VER,1,Red Bull Racing,9,3.0,0 days 00:01:31.883000,91.883,4327.706,3.967999999999847,2.3820000000005166,MEDIUM,9.0,1.0,True,,,False,1,False
NOR,4,McLaren,9,4.0,0 days 00:01:31.976000,91.976,4328.923,5.184999999999491,1.2169999999996435,MEDIUM,9.0,1.0,True,,,False,1,False
PIA,81,McLaren,9,5.0,0 days 00:01:32,92.0,4329.772,6.033999999999651,0.8490000000001601,MEDIUM,9.0,1.0,True,,,False,1,False
SAI,55,Ferrari,9,6.0,0 days 00:01:32.484000,92.484,4332.346,8.607999999999265,2.5739999999996144,MEDIUM,9.0,1.0,True,,,False,1,False
STR,18,Aston Martin,9,7.0,0 days 00:01:32.291000,92.291,4335.959,12.220999999999549,3.6130000000002838,MEDIUM,9.0,1.0,True,,,False,1,False
LEC,16,Ferrari,9,8.0,0 days 00:01:32.326000,92.326,4336.642,12.903999999999542,0.6829999999999927,MEDIUM,9.0,1.0,True,,,False,1,False
HUL,27,Haas F1 Team,9,9.0,0 days 00:01:32.396000,92.396,4337.318,13.579999999999927,0.6760000000003856,MEDIUM,9.0,1.0,True,,,False,1,False
ALO,14,Aston Martin,9,10.0,0 days 00:01:32.579000,92.579,4338.64,14.902000000000044,1.3220000000001164,MEDIUM,9.0,1.0,True,,,False,1,False
TSU,22,RB,9,11.0,0 days 00:01:32.570000,92.57,4339.524,15.786000000000058,0.8840000000000146,MEDIUM,9.0,1.0,True,,,False,1,False
ALB,23,Williams,9,12.0,0 days 00:01:32.933000,92.933,4341.452,17.713999999999942,1.9279999999998836,MEDIUM,9.0,1.0,True,,,False,1,False
SAR,2,Williams,9,13.0,0 days 00:01:33.019000,93.019,4342.25,18.511999999999716,0.7979999999997744,MEDIUM,9.0,1.0,True,,,False,1,False
RIC,3,RB,9,14.0,0 days 00:01:32.762000,92.762,4344.588,20.849999999999454,2.337999999999738,MEDIUM,9.0,1.0,True,,,False,1,False
MAG,20,Haas F1 Team,9,15.0,0 days 00:01:32.783000,92.783,4346.274,22.536000000000058,1.686000000000604,MEDIUM,9.0,1.0,True,,,False,1,False
PER,11,Red Bull Racing,9,16.0,0 days 00:01:32.800000,92.8,4346.935,23.197000000000116,0.6610000000000582,HARD,9.0,1.0,True,,,False,1,False
OCO,31,Alpine,9,17.0,0 days 00:01:33.898000,93.898,4349.134,25.39599999999973,2.1989999999996144,SOFT,9.0,1.0,True,,,False,1,False
ZHO,24,Kick Sauber,9,18.0,0 days 00:01:35.322000,95.322,4351.46,27.721999999999753,2.326000000000022,SOFT,9.0,1.0,True,,,False,1,False
